gene_id,S2-12h,S2-24h,S2-Oh,S3-12h,S3-24h,S3-Oh,W2-12h,W2-24h,W2-Oh,W3-12h,W3-24h,W3-Oh
gene:Zm00001d026391,2050,1948,3525,4894,2907,4052,2409,1443,2004,995,2869,2493
gene:Zm00001d026392,399,329,591,673,339,525,148,0,12,0,7,12
gene:Zm00001d026393,0,0,0,0,12,0,0,7,4,0,45,9
gene:Zm00001d026394,1684,1891,2158,2763,2407,2362,2503,2074,1989,1401,3210,2657
gene:Zm00001d026395,0,0,0,0,0,8,3,0,9,0,0,0
gene:Zm00001d026396,2919,3552,5455,3899,3643,4439,2957,2782,3180,1679,4491,4294
gene:Zm00001d026397,592,1074,2114,1763,1385,1846,848,788,1215,582,2058,1818
gene:Zm00001d042096,443,525,769,530,517,566,366,380,190,383,382,369
gene:Zm00001d001626,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050463,45,52,137,0,0,31,22,11,39,0,0,4
gene:Zm00001d050462,0,0,0,0,17,0,0,0,0,0,4,0
gene:Zm00001d037536,6633,5185,8062,5928,3920,4663,4922,3981,3742,3691,4008,4761
gene:Zm00001d033854,2236,5667,3855,2458,3437,2158,2392,4645,1974,1107,3583,2811
gene:Zm00001d033857,16,47,63,146,35,52,106,30,81,50,83,68
gene:Zm00001d033856,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d037532,5671,3742,7491,4008,4449,3726,3722,4304,2316,3092,4372,3870
gene:Zm00001d033850,106225,144416,329936,227198,136129,206072,218282,124424,192137,106927,238183,287970
gene:Zm00001d033853,836,2423,2341,938,1586,1242,927,1768,1110,565,1653,1263
gene:Zm00001d019766,448,524,901,547,816,653,699,966,649,678,1337,1230
gene:Zm00001d050460,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d033859,0,0,41,29,40,18,9,8,6,0,30,0
gene:Zm00001d040301,1874,2994,3281,1531,2713,1168,2421,2759,2268,1466,3182,2723
gene:Zm00001d037538,5411,5618,12202,8524,6443,9323,7129,6659,7638,4979,8258,10825
gene:Zm00001d037539,0,0,229,137,99,0,0,0,0,0,0,0
gene:Zm00001d040300,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d016768,10763,22114,29632,8833,13956,9962,7741,17865,8407,5119,12125,11898
gene:Zm00001d016766,423,605,620,714,659,459,450,471,346,341,802,564
gene:Zm00001d016767,237,490,470,596,346,642,558,403,502,551,869,789
gene:Zm00001d016764,168,280,139,145,203,125,157,252,56,118,159,140
gene:Zm00001d016765,124,302,439,1064,448,865,482,120,380,429,835,804
gene:Zm00001d016762,0,0,6,4,0,0,0,0,4,0,0,0
gene:Zm00001d016760,107,587,56,142,348,8,101,205,28,34,569,72
gene:Zm00001d016761,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d009802,12,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019761,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019760,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d009601,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d034327,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d002556,29,4,53,2,22,8,71,4,0,6,8,18
gene:Zm00001d002557,45,42,51,58,41,57,69,4,21,17,7,18
gene:Zm00001d024371,843,3280,1227,757,1009,450,617,3084,474,386,1060,582
gene:Zm00001d024372,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d022677,12,8,16,8,14,3,4,2,3,5,8,22
gene:Zm00001d022676,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d022675,0,0,5,0,0,0,0,0,3,0,4,0
gene:Zm00001d024373,299,718,1279,1409,850,1220,829,448,1094,363,1375,1240
gene:Zm00001d022673,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d011238,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d022671,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d022670,4,0,1,8,18,28,4,3,18,5,6,9
gene:Zm00001d011235,0,0,0,18,0,0,2,0,0,0,0,0
gene:Zm00001d024374,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d011237,16,194,0,15,120,0,11,14,0,4,97,0
gene:Zm00001d011236,2229,3790,6471,8096,3490,5845,4831,2907,8594,2632,12043,9115
gene:Zm00001d011231,3257,4048,5294,3518,3373,3196,2836,2668,2041,1522,3668,3062
gene:Zm00001d013459,34,16,43,104,72,39,30,3,19,1,4,12
gene:Zm00001d011233,5227,5217,7602,6677,5376,5351,4966,3624,4418,2927,5552,6077
gene:Zm00001d022678,48,21,32,22,31,25,13,16,6,25,17,27
gene:Zm00001d027049,46,60,109,165,81,88,49,59,52,34,95,83
gene:Zm00001d027048,6256,38153,20742,3140,8093,4092,9363,31178,5935,5104,20932,8220
gene:Zm00001d027047,3246,15005,8412,0,3180,1555,3198,10969,1878,2471,7772,3188
gene:Zm00001d027046,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d027045,95,43,149,280,161,115,24,61,66,45,243,40
gene:Zm00001d027044,3,2,1,1,1,1,2,1,1,1,1,2
gene:Zm00001d027043,74,32,189,240,158,265,41,19,42,32,70,53
gene:Zm00001d027042,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d027041,0,24,14,0,0,11,96,143,187,185,414,212
gene:Zm00001d027040,24,6,43,61,66,80,44,32,81,15,79,67
gene:Zm00001d044686,43612,37057,79727,81204,75823,89228,46556,20260,21363,41749,55888,56739
gene:Zm00001d004752,0,1,0,1,1,1,1,1,1,1,1,2
gene:Zm00001d017967,748,860,1209,1861,1274,1498,878,688,838,606,1677,1379
gene:Zm00001d017966,3626,8689,7696,6607,6002,4796,7356,9469,8429,5100,12431,9977
gene:Zm00001d017965,44,24,93,123,43,26,20,37,12,60,35,4
gene:Zm00001d017964,1175,1023,1556,1007,713,711,1037,632,840,445,1161,773
gene:Zm00001d017962,103,63,105,143,60,148,67,26,71,62,130,115
gene:Zm00001d017961,874,859,1429,2318,680,1473,1866,635,1551,903,2084,1898
gene:Zm00001d017960,2198,2323,3857,1929,1679,1892,2606,2543,2455,1173,2273,2501
gene:Zm00001d017969,28,65,0,6,38,0,43,57,4,8,64,0
gene:Zm00001d017968,61,354,422,150,329,180,299,548,332,223,503,365
gene:Zm00001d004753,548,319,1050,2213,1120,2643,1397,865,1596,1379,2872,2185
gene:Zm00001d046015,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d046014,0,0,0,15,0,4,0,0,0,0,0,0
gene:Zm00001d046017,833,421,1736,1265,724,595,158,270,247,124,438,463
gene:Zm00001d046016,2602,4748,6286,4500,4412,4127,2671,3204,3368,1621,4322,3830
gene:Zm00001d009604,0,0,44,0,11,7,0,16,0,4,16,4
gene:Zm00001d024631,1781,3270,3876,1568,1905,1439,1946,2508,1930,956,1850,1592
gene:Zm00001d024630,991,634,2211,2124,1195,2627,1186,575,1056,568,976,1453
gene:Zm00001d024633,6637,7113,20272,19242,11548,21465,6820,3619,6564,4451,9452,11377
gene:Zm00001d024632,407,431,1260,1016,712,969,838,479,692,540,980,844
gene:Zm00001d024635,2224,1775,2764,2508,1761,2395,2084,1742,1778,881,1331,1649
gene:Zm00001d024634,0,0,0,0,0,0,0,0,3,0,0,0
gene:Zm00001d024637,148,110,256,157,122,195,96,61,37,39,88,119
gene:Zm00001d015448,17,25,9,26,23,9,9,17,34,6,9,14
gene:Zm00001d015449,533,914,1108,1515,981,1377,830,708,1047,576,1610,1241
gene:Zm00001d015446,1991,2640,3360,3657,2857,2870,2257,1644,2894,1309,3462,2990
gene:Zm00001d015447,0,0,0,0,1,0,0,0,0,0,0,0
gene:Zm00001d015444,546,983,673,1498,1105,1320,431,279,278,222,185,158
gene:Zm00001d015445,270,594,314,903,536,493,19,16,291,135,280,361
gene:Zm00001d015442,87,267,221,365,155,311,138,119,256,142,529,404
gene:Zm00001d015443,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d015440,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d043229,1071,1482,2538,2202,1518,2067,1855,2383,2116,967,2106,2396
gene:Zm00001d047769,4458,4971,7013,6664,5335,5986,4639,4321,3789,3418,7042,6426
gene:Zm00001d022896,36,30,109,25,100,69,51,80,40,3,84,127
gene:Zm00001d022544,924,678,1888,1749,1286,1782,896,588,423,649,1001,1212
gene:Zm00001d047760,6088,4093,18580,7732,6134,12265,6779,4703,4971,6299,4679,12394
gene:Zm00001d047761,1303,4179,9844,2563,3776,7335,2367,5453,5328,1340,6455,8777
gene:Zm00001d043223,1269,1642,3756,4220,1904,4095,2519,1392,3171,1397,3541,4554
gene:Zm00001d047763,899,1417,1782,1684,914,1198,937,1102,997,582,1538,1321
gene:Zm00001d047764,1385,1776,5325,2555,1662,2658,2071,990,1951,903,1258,2261
gene:Zm00001d043224,846,1776,2708,1229,958,1235,1820,1337,2430,800,1900,1969
gene:Zm00001d043227,55,15,98,71,52,98,58,23,32,100,24,78
gene:Zm00001d043226,0,4,0,0,0,0,5,8,8,5,8,12
gene:Zm00001d022546,3767,4556,7697,9089,5110,7494,6289,3845,5811,2423,7203,6127
gene:Zm00001d009606,9,0,12,8,5,9,0,4,0,0,0,5
gene:Zm00001d022540,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d014520,4,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d014521,25,16,101,82,20,63,48,13,78,13,109,40
gene:Zm00001d024094,0,34,30,316,30,133,36,22,179,63,543,259
gene:Zm00001d024096,46,129,121,8,0,0,80,0,0,0,0,0
gene:Zm00001d024093,208,282,569,530,270,500,479,434,771,254,654,710
gene:Zm00001d024092,194,206,474,394,182,286,463,240,467,229,342,426
gene:Zm00001d042089,79,25,294,228,170,249,33,69,49,75,143,234
gene:Zm00001d025948,2757,495,2616,3901,1330,3208,3435,1035,591,3031,820,2435
gene:Zm00001d025949,0,21,8,0,0,0,4,0,0,0,8,4
gene:Zm00001d025940,434,581,478,341,370,206,492,555,355,265,444,506
gene:Zm00001d025941,675,803,1086,1191,939,834,660,639,731,431,738,818
gene:Zm00001d025943,2065,4551,743,3123,2592,804,2504,9544,1069,1784,7359,1316
gene:Zm00001d025944,0,6,0,248,0,0,0,0,58,14,171,34
gene:Zm00001d025945,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d025946,1927,2559,3648,2923,2011,2190,1847,1748,2169,1099,2412,2119
gene:Zm00001d025947,33,37,5,34,0,9,32,50,31,33,24,32
gene:Zm00001d038483,78,48,121,100,126,139,114,103,76,61,43,88
gene:Zm00001d038482,5,2,10,0,0,0,0,0,0,0,0,0
gene:Zm00001d045377,15,12,12,16,0,0,0,0,4,0,0,0
gene:Zm00001d040758,0,0,0,2,0,0,3,0,2,4,2,3
gene:Zm00001d040759,45,63,86,89,52,85,171,189,151,0,215,146
gene:Zm00001d045376,38,28,80,31,0,5,67,19,41,51,132,119
gene:Zm00001d040751,1,0,2,2,0,8,3,3,1,1,1,5
gene:Zm00001d040752,1539,2244,3095,3091,1802,2505,3114,1946,2450,1466,3169,3127
gene:Zm00001d040753,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d040755,0,4,0,0,0,0,0,12,0,0,10,0
gene:Zm00001d040756,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d045370,251,322,462,247,222,228,479,430,408,336,479,332
gene:Zm00001d045373,3239,1993,5648,3370,2691,3744,4108,2941,3024,2813,2552,5078
gene:Zm00001d030169,11,0,0,15,16,10,11,0,0,0,0,0
gene:Zm00001d038484,0,4,16,8,0,4,4,0,0,0,12,0
gene:Zm00001d014319,5,28,63,548,12,300,137,33,573,154,1092,526
gene:Zm00001d014318,668,1037,2054,950,830,1090,981,1016,1099,519,1259,1061
gene:Zm00001d014315,69,55,257,51,87,299,74,52,63,231,233,253
gene:Zm00001d014314,21,105,146,132,188,198,64,34,64,20,207,163
gene:Zm00001d014317,2126,1792,1790,2822,1249,1092,2175,1872,1352,1562,1316,1413
gene:Zm00001d014316,633,1147,1520,1297,795,1231,863,930,916,642,1226,1378
gene:Zm00001d014311,11,0,8,0,0,0,0,0,0,0,0,0
gene:Zm00001d014313,390,642,1327,2456,973,1978,1810,420,1879,723,2803,2738
gene:Zm00001d040282,2,4,1,2,1,4,1,0,0,0,0,0
gene:Zm00001d040283,7,11,4,7,5,3,1,0,0,0,0,0
gene:Zm00001d040280,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d040281,844,1401,1623,1764,1241,1592,1553,913,1417,727,1480,1554
gene:Zm00001d040286,3464,4405,7115,3531,3177,3408,3172,3972,2761,1701,3440,3416
gene:Zm00001d040287,67,19,80,247,227,159,0,0,0,0,0,0
gene:Zm00001d040285,80,269,163,153,185,78,393,476,252,100,627,405
gene:Zm00001d040289,176,121,153,67,59,56,59,0,0,0,0,0
gene:Zm00001d053457,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d053453,605,285,710,2683,977,1666,1778,554,1091,609,1185,1554
gene:Zm00001d053452,747,1356,1296,1057,853,579,1066,1128,993,837,1574,1247
gene:GRMZM5G805940,5,3,0,3,12,3,0,11,0,1,5,5
gene:Zm00001d053450,2107,1972,3837,3079,2788,2729,2433,2309,2440,1777,3602,3994
gene:Zm00001d053459,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d053458,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d044978,53,88,44,0,0,31,55,0,0,0,0,0
gene:Zm00001d019186,2666,3597,6483,5071,3323,5549,3057,2212,3277,1892,4345,4519
gene:Zm00001d012252,4,4,0,11,2,0,6,13,3,3,7,8
gene:Zm00001d012253,0,0,0,2,0,1,1,0,0,0,0,0
gene:Zm00001d012251,39,47,37,144,77,68,0,0,0,0,20,0
gene:Zm00001d012257,8196,4073,23096,1824,1802,1842,2395,2193,1258,2284,1675,2634
gene:Zm00001d041489,869,1025,1737,2938,981,1655,2028,655,1995,925,2676,2401
gene:Zm00001d041488,1850,2060,2640,2245,1591,1922,2087,1395,1217,1096,2146,2765
gene:Zm00001d012258,864,771,1504,350,325,321,277,1010,143,251,707,315
gene:Zm00001d041484,1417,1004,2363,1400,985,1167,1396,1276,1165,1133,1815,1831
gene:Zm00001d044976,227,176,355,557,688,402,153,5,16,16,32,19
gene:Zm00001d041481,2224,665,2766,1411,1231,1736,1262,825,774,1800,1048,1367
gene:Zm00001d041480,447,974,1709,1657,1416,1850,658,1080,1383,406,2304,2017
gene:Zm00001d041153,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d041152,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d041154,194,92,936,144,29,157,267,24,229,37,102,166
gene:Zm00001d041157,23,7,17,0,0,21,0,0,0,0,0,0
gene:Zm00001d041159,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d041158,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d052498,7,3,0,0,0,0,4,0,0,0,9,0
gene:Zm00001d052499,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d052492,912,551,2389,2570,1371,4019,1846,882,1618,1917,2457,3280
gene:Zm00001d052493,19325,50992,46717,18060,25126,17391,18535,25487,14690,11097,12703,20538
gene:Zm00001d052494,2026,1591,1796,5990,1956,2963,3207,1544,2462,970,2404,2235
gene:Zm00001d052495,296,750,735,1035,453,531,326,540,1086,213,663,728
gene:Zm00001d052496,0,0,0,0,0,0,13,10,25,0,0,0
gene:Zm00001d052497,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d044509,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d044508,20,26,8,4,25,4,123,228,157,94,157,316
gene:Zm00001d044501,747,1065,1436,761,777,820,871,930,827,476,736,848
gene:Zm00001d044500,518,577,850,880,568,701,645,829,543,340,1039,779
gene:Zm00001d044503,1625,2066,3000,2145,1541,1367,1751,1924,1690,1113,2097,1824
gene:Zm00001d044502,131,57,53,0,0,71,0,0,0,0,0,0
gene:Zm00001d044504,0,0,0,0,0,48,9,0,0,23,0,0
gene:Zm00001d044507,0,0,16,7,0,7,0,0,0,0,0,0
gene:Zm00001d044506,3585,4212,6044,4480,4719,3876,2249,3011,2729,1517,3808,3153
gene:Zm00001d017157,596,547,543,434,437,280,361,553,348,365,690,408
gene:Zm00001d017152,1417,2386,630,1123,1802,667,939,1103,302,455,1315,215
gene:Zm00001d017153,2171,2056,3134,3506,2333,2844,2131,1810,1782,1319,3288,2696
gene:Zm00001d017150,4279,3977,4553,6993,4418,4349,2433,1837,2074,1710,3980,3130
gene:Zm00001d017151,1511,695,2341,1894,959,1461,1760,1056,1156,970,1380,1821
gene:Zm00001d017158,15,2,24,10,3,20,16,10,0,14,5,2
gene:Zm00001d017159,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d003710,575,774,1883,1091,1091,939,662,521,1075,620,1021,909
gene:Zm00001d003713,1155,1257,2436,2491,1762,2286,1062,712,1331,756,2217,2079
gene:Zm00001d039839,69,91,149,122,163,151,46,129,71,37,113,157
gene:Zm00001d045679,9,0,0,0,0,9,15,4,4,0,13,0
gene:Zm00001d003712,11745,19573,23759,15897,14104,4791,5176,21186,8564,5053,15170,9604
gene:Zm00001d042685,1072,1985,3232,1423,1055,1412,1589,1466,1774,909,1908,2073
gene:Zm00001d039831,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d038296,84,154,263,228,163,130,186,274,202,112,221,257
gene:Zm00001d045672,10,4,8,11,4,15,0,0,0,0,5,14
gene:Zm00001d045673,812,745,1498,1031,986,1274,456,668,478,277,886,1049
gene:Zm00001d039835,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d039834,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d039837,3245,3626,8263,10453,6913,12237,8635,4372,2480,5913,16590,5710
gene:Zm00001d039836,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019002,152,41,130,378,145,140,82,5,20,21,65,33
gene:Zm00001d019000,238,252,291,199,140,196,114,53,151,52,163,205
gene:Zm00001d019001,204,359,357,383,261,255,99,78,201,40,136,161
gene:Zm00001d019006,45,100,52,0,4,33,38,0,0,0,0,0
gene:Zm00001d003717,0,0,7,0,0,0,18,0,0,0,0,0
gene:Zm00001d019004,57,170,58,137,221,67,12,37,43,14,33,32
gene:Zm00001d019005,36,89,5,67,71,12,0,0,0,0,0,0
gene:Zm00001d019008,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d048332,8,36,65,93,74,40,4,25,29,5,80,58
gene:Zm00001d048333,1282,2603,871,718,1362,367,816,1629,447,463,2237,581
gene:Zm00001d048330,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d048331,1,1,1,1,1,0,0,0,1,0,0,0
gene:Zm00001d048336,2325,1757,4252,3839,2035,3323,2909,2028,3409,1658,3223,3409
gene:Zm00001d048337,12,0,30,0,8,34,14,8,26,32,19,22
gene:Zm00001d048334,1176,3185,1903,831,2208,803,977,2694,751,356,3482,746
gene:Zm00001d048335,554,1555,750,600,1249,110,646,625,411,303,1361,400
gene:Zm00001d048338,3146,3201,6779,5534,4040,6030,3160,2768,3429,1876,4461,6018
gene:Zm00001d012920,4850,15702,2452,3286,7251,748,1460,13839,508,600,5412,927
gene:Zm00001d012921,10575,12262,14406,11213,10008,9737,11321,15746,10159,7368,11512,13364
gene:Zm00001d012922,9950,6736,30226,11522,12646,17843,8436,7857,7272,6721,5339,13142
gene:Zm00001d012923,3677,2854,4398,3587,3099,2725,1872,1788,1424,1460,2264,2052
gene:Zm00001d012924,3562,5892,5273,4337,5989,5442,4735,5691,4560,3522,7915,8421
gene:Zm00001d012925,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d012928,0,0,43,0,5,9,7,0,5,16,9,0
gene:Zm00001d012929,607,554,965,694,729,508,661,372,411,367,567,380
gene:GRMZM5G804708,7872,5044,10662,5856,7011,7013,7017,7009,4734,4583,6706,6961
gene:Zm00001d016204,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d016207,63,138,271,186,78,80,0,184,79,122,0,0
gene:Zm00001d016206,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d016200,3658,5471,11565,9202,2217,5772,3188,3945,4183,3516,4839,11084
gene:Zm00001d016203,419,732,767,1362,582,895,776,270,650,325,863,888
gene:Zm00001d016202,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d016209,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d016208,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050322,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050530,42,51,67,31,40,36,13,8,5,20,28,26
gene:Zm00001d050533,62,56,153,101,85,59,70,50,60,35,77,88
gene:Zm00001d050532,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050535,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050534,357,253,422,526,313,440,529,255,275,279,470,425
gene:Zm00001d050536,0,0,0,2,2,0,0,0,0,0,0,0
gene:Zm00001d034414,2116,217,2467,2047,1111,2478,6524,2824,3845,6061,4215,6590
gene:Zm00001d034415,1522,1372,2142,1650,1783,2242,3151,1837,1448,2689,2112,3506
gene:Zm00001d034416,205,53,360,247,236,246,496,711,400,690,646,768
gene:Zm00001d034417,108,136,94,3,3,3,138,290,125,112,402,99
gene:Zm00001d034410,90,138,241,481,93,257,303,122,503,165,640,470
gene:Zm00001d034411,23,28,161,296,221,221,44,0,0,4,0,12
gene:Zm00001d034412,67,32,172,0,0,48,94,127,184,119,237,351
gene:Zm00001d034413,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d034418,107,259,85,158,363,79,55,30,13,8,65,0
gene:Zm00001d034419,45,89,70,87,75,54,109,60,69,111,89,166
gene:Zm00001d049506,0,0,0,12,0,0,0,0,0,0,0,0
gene:Zm00001d049507,4726,7760,12040,7066,5072,6907,6770,6758,7295,3542,6400,8265
gene:Zm00001d049505,6,14,15,119,21,95,28,0,56,28,121,84
gene:Zm00001d049502,887,1970,1484,1851,1905,1179,1545,1539,1054,1130,2035,1292
gene:Zm00001d049503,1035,291,1375,981,708,1497,2153,1685,1089,1488,1433,2575
gene:Zm00001d033401,699,500,1047,892,795,1112,713,596,529,600,790,1090
gene:Zm00001d045080,367,508,571,1062,743,650,456,541,639,377,1284,964
gene:Zm00001d052200,691,1035,1131,1607,966,827,871,983,965,425,1029,786
gene:Zm00001d050283,809,859,586,1499,770,881,1293,460,901,652,1333,638
gene:Zm00001d050281,11,7,4,13,26,6,0,0,0,0,0,0
gene:Zm00001d019910,0,0,0,0,0,0,7,0,3,0,4,8
gene:Zm00001d019912,32,255,188,59,31,37,162,244,228,161,130,194
gene:Zm00001d019914,0,0,0,18,33,26,0,0,0,0,0,0
gene:Zm00001d049508,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019916,9,3,2,7,0,0,2,0,0,0,2,0
gene:Zm00001d034433,2880,4611,5488,3462,3104,1911,2943,5519,2898,2633,4714,3033
gene:Zm00001d019918,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019919,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001923,1116,2095,2069,2144,1899,1546,1317,1661,1524,915,2307,1831
gene:Zm00001d000566,7,0,10,16,0,14,8,0,10,0,0,0
gene:Zm00001d001500,7,8,4,37,29,12,30,5,26,9,20,24
gene:Zm00001d050285,148,153,258,73,70,49,63,70,70,50,90,52
gene:Zm00001d048563,641,1444,1942,1083,1494,1015,1017,2162,1580,700,1850,1736
gene:Zm00001d052202,14,0,11,13,0,4,178,194,290,64,277,215
gene:Zm00001d000564,0,0,0,0,0,0,3,0,3,0,3,3
gene:Zm00001d050395,3387,3135,5947,4072,2751,3571,3585,2360,2728,1578,3180,3638
gene:Zm00001d050394,504,849,1156,573,453,539,420,322,382,183,363,337
gene:Zm00001d050396,5,12,0,40,20,40,0,0,0,0,0,0
gene:Zm00001d050391,0,1,2,1,0,0,0,0,0,0,0,0
gene:Zm00001d050390,0,0,2,1,0,0,0,0,0,0,0,0
gene:Zm00001d050393,883,928,2616,724,682,744,648,934,736,332,923,543
gene:Zm00001d000568,8,0,7,6,2,18,28,8,14,24,24,54
gene:Zm00001d053848,1739,2816,3073,1428,1599,969,1236,2039,956,757,1400,1070
gene:Zm00001d053841,2470,3368,5103,3180,2619,3209,3178,3046,3282,1681,3676,3942
gene:Zm00001d053842,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d053843,0,4,5,13,2,4,33,34,25,14,16,8
gene:Zm00001d053844,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d053845,151,247,452,154,81,88,449,1053,701,482,1907,369
gene:Zm00001d053846,0,0,0,0,0,0,0,0,0,0,4,0
gene:Zm00001d043140,0,0,0,0,0,8,0,41,55,0,65,0
gene:Zm00001d043141,71,67,161,149,65,87,214,107,212,37,105,111
gene:Zm00001d001290,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d001291,0,0,8,0,8,5,6,0,10,0,0,0
gene:Zm00001d043144,1389,3698,3001,2332,2681,2102,2094,4472,1510,1003,2494,2657
gene:Zm00001d001297,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d043146,2121,2891,7377,4076,3193,7151,2495,2650,3514,2548,3197,7054
gene:Zm00001d001295,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d043148,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d043149,12671,15584,22604,17296,13774,13575,15293,17015,13790,9406,17459,17591
gene:Zm00001d001298,0,0,0,0,0,0,0,0,0,10,0,0
gene:Zm00001d001299,0,0,3,0,0,0,6,2,1,1,23,1
gene:Zm00001d005998,1896,5222,2827,1444,1989,549,2787,3133,767,1352,1158,1116
gene:Zm00001d000749,0,0,2,4,7,2,2,4,4,1,9,15
gene:Zm00001d000748,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d005995,207,329,286,430,156,270,641,257,993,385,1061,806
gene:Zm00001d000746,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d000745,18,9,18,6,4,4,14,10,2,4,0,10
gene:Zm00001d000744,0,0,0,0,0,0,0,0,0,1,0,0
gene:Zm00001d005991,0,6,0,0,0,0,15,3,16,8,19,0
gene:Zm00001d005990,0,0,0,0,0,0,0,14,0,5,0,0
gene:Zm00001d000741,17,17,33,19,18,18,0,12,13,15,1,1
gene:Zm00001d000740,0,44,45,26,32,37,0,24,24,0,45,69
gene:Zm00001d012418,42,50,0,36,52,18,41,19,66,14,138,32
gene:Zm00001d022682,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d002671,17,41,61,128,122,74,42,37,23,45,58,57
gene:Zm00001d002670,0,0,0,19,0,0,0,0,0,0,0,0
gene:Zm00001d002673,327,522,423,275,714,168,693,961,498,487,1228,631
gene:Zm00001d002675,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d002674,121,121,58,0,0,17,204,135,237,103,311,225
gene:Zm00001d002677,1242,1123,1846,1551,1276,1027,1273,1183,1123,1044,1386,1294
gene:Zm00001d002676,143,93,314,372,195,264,159,58,278,172,432,441
gene:Zm00001d002679,213,144,274,179,147,208,87,108,58,114,138,240
gene:Zm00001d002678,124,318,245,19,0,3,1376,1482,1462,529,873,1605
gene:Zm00001d022893,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d037334,88,687,108,82,208,9,0,39,9,20,12,4
gene:Zm00001d013648,300,214,382,532,464,426,293,351,271,275,280,540
gene:Zm00001d013649,0,0,0,0,0,0,0,0,0,0,0,0
